#{"t_start": 1669119903.5437973, "env_id": null}
r,l,t
31.950839,1001,4841.976619
31.670024,1001,4851.437924
33.479311,1001,4861.075568
33.066027,1001,4871.893349
32.788931,1001,4883.491428
32.700153,1001,4894.426239
32.509118,1001,4902.876008
32.775783,1001,4911.827742
33.44523,1001,4921.380285
33.531283,1001,4932.04862
33.371121,1001,4943.120392
31.968358,1001,4954.023299
32.492594,1001,4962.925757
33.534753,1001,4971.74595
32.635367,1001,4981.441359
33.718545,1001,4992.048147
32.209348,1001,5001.007386
33.441386,1001,5010.433369
33.994058,1001,5019.237203
32.062781,1001,5030.646476
33.6525,1001,5040.429408
33.738066,1001,5051.442264
33.008819,1001,5059.963919
33.667819,1001,5068.207665
30.243613,1001,5075.221772
31.934346,1001,5082.182462
32.399285,1001,5089.28782
31.921584,1001,5097.328215
34.124853,1001,5104.320976
31.265301,1001,5111.406316
33.144255,1001,5118.428398
34.032288,1001,5126.826662
31.888261,1001,5134.048766
1.60666,233,5135.946462
31.436211,1001,5148.200724
33.272787,1001,5158.134848
32.781947,1001,5167.074649
31.289714,1001,5175.777719
34.323299,1001,5185.318077
33.261132,1001,5195.09275
33.548869,1001,5204.899445
32.561931,1001,5212.572819
35.03447,1001,5221.019907
33.412739,1001,5230.25801
31.10074,1001,5241.176464
32.016432,1001,5251.652754
33.163681,1001,5262.777464
28.153712,1001,5273.656018
33.371144,1001,5284.594943
32.115875,1001,5293.143214
30.536229,1001,5302.018788
32.0348,1001,5310.592644
33.905065,1001,5320.660688
32.522343,1001,5329.464108
33.871701,1001,5338.678488
34.299383,1001,5347.330024
32.741543,1001,5355.635362
35.118479,1001,5362.925857
33.12093,1001,5370.540819
34.366877,1001,5378.047034
34.060143,1001,5386.403445
33.031119,1001,5394.233377
35.388793,1001,5401.426961
31.300781,1001,5408.716694
33.839226,1001,5417.168012
34.44987,1001,5425.50852
33.644336,1001,5432.907311
32.795672,1001,5440.896274
1.180087,205,5442.702761
32.833105,1001,5451.506083
7.540248,341,5454.401162
34.083935,1001,5462.599133
35.514185,1001,5470.481327
32.376903,1001,5478.920522
33.567688,1001,5491.48165
31.468612,1001,5500.210178
34.452087,1001,5510.101897
33.764641,1001,5520.423107
34.217619,1001,5529.253473
29.637407,1001,5536.548219
32.744518,1001,5544.085677
33.841618,1001,5551.505452
33.72658,1001,5560.018823
34.815191,1001,5569.177176
33.804891,1001,5579.456429
33.341331,1001,5589.598568
35.386885,1001,5600.481523
35.334749,1001,5607.922293
35.280028,1001,5614.900209
33.945237,1001,5622.047444
33.457035,1001,5629.12903
35.375733,1001,5637.231777
30.358546,1001,5644.278343
33.993688,1001,5651.463451
32.83246,1001,5658.967509
33.101549,1001,5668.501621
32.744075,1001,5676.540507
0,119,5677.885246
35.110534,1001,5686.15343
34.467774,1001,5693.507007
34.129152,1001,5706.350032
33.316176,1001,5715.885064
33.221323,1001,5722.86523
32.165586,1001,5729.997026
28.274112,1001,5737.965632
33.302435,1001,5745.093474
34.480201,1001,5752.339672
33.693456,1001,5759.514541
32.669099,1001,5767.888852
35.270935,1001,5775.214044
29.038852,1001,5783.05308
34.118666,1001,5791.073378
34.299079,1001,5799.381755
34.022041,1001,5806.582207
31.494879,1001,5813.845382
34.925708,1001,5821.108347
33.57457,1001,5829.502129
0.810982,250,5831.640312
33.659562,1001,5838.99255
34.374043,1001,5846.225881
34.410417,1001,5853.47881
29.571378,1001,5861.566399
34.828382,1001,5868.74236
32.648635,1001,5875.955318
33.849705,1001,5883.216867
33.865467,1001,5891.481322
35.815186,1001,5898.824159
35.536852,1001,5906.841552
34.590245,1001,5914.183134
34.569132,1001,5922.455088
36.191582,1001,5929.538153
35.04746,1001,5936.8167
